"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-05",100.7961,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-06",100.7626,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-07",100.7403,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-08",100.6718,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-09",100.5711,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-10",100.4306,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-11",100.2494,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2000-12",99.99091,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.68602,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.38242,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.1937,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.11004,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.07385,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.07555,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.04475,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.8839,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.55017,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.25459,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.25954,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.45364,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.76421,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.15744,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-03",99.49346,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-04",99.68919,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.75675,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.71539,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.58344,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.51577,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.51897,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.52859,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.53155,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.49134,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.30956,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.06449,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.88174,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.90936,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.05223,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.18361,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.36075,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.6004,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.82404,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.1027,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.4277,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.6832,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.8225,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.9164,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.9968,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.0963,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.1319,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.0503,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.97,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.9332,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.8953,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.8054,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.709,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.6475,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.5489,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.3969,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.2149,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.0352,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.95801,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.0291,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.1915,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3692,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5735,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.6591,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.672,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.6759,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.6839,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.7474,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.8166,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.8772,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8672,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.8424,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.8607,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.8599,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.824,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.7845,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.8136,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8813,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.924,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9938,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.0393,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.0583,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-05",101.0622,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.0455,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.9531,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.8511,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.7619,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6929,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6532,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2007-12",100.5606,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.4431,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2718,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.1207,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.95319,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.83324,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.71116,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.46497,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.98343,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.16759,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.16637,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.26028,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.61637,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-01",95.32092,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-02",95.25495,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-03",95.47213,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-04",95.98838,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.57982,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.14216,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.6888,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.1679,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.51904,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.79291,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.9888,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.23528,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.53836,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.81935,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-03",100.1347,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.3479,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.4104,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.4065,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.4487,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.5276,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.6258,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.7505,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.9002,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.0588,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.1708,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.2156,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.1776,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.0328,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.7934,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5879,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.3552,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.1526,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.9753,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.82653,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.76263,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.78696,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.88126,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.97721,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0133,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.9545,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.78642,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.60593,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.49896,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.43697,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.39185,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.32122,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.29789,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.37228,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.50588,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.62395,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.64099,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.60758,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.65542,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.80508,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.0086,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2145,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3464,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.396,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4173,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.3875,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3344,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.3698,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-03",100.444,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.5059,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.5177,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.501,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5052,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5227,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4968,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4896,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.4315,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3179,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2347,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1859,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1592,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1639,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.1596,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.0996,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.007,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.90712,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.8154,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.76336,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.7365,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.7446,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.78347,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.84441,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.93314,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.9873,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0361,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0815,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0594,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.0176,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.09,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.208,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.359,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5006,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.6331,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.7637,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.821,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8341,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8996,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0408,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1678,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.3133,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4414,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4852,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.506,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5282,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5335,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5057,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4299,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.3899,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.3912,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3826,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3267,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.257,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.1162,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9609,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.8531,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.6912,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.5617,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.4415,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.3599,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-04",100.2425,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1004,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.91296,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.70494,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.54566,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-09",99.42561,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-10",99.4295,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-11",99.4997,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.55244,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.49502,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.02088,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.00046,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.87589,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.75872,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-06",97.51263,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-07",98.42505,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.11223,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.56079,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-10",99.88272,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0342,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.2331,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.4426,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.7812,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.183,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.46,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.6864,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-06",101.8487,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-07",101.945,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-08",101.9956,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.0511,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.082,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.0785,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2021-12",101.9787,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.8328,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.6789,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-03",101.469,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-04",101.2728,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-05",101.0831,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-06",100.7877,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.4559,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.1489,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-09",99.88073,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.71311,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.61563,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.59375,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.62428,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2023-02",99.63972,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.63548,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.58646,
"OECD","BCI","AMPLITUD","LTRENDIDX","M","2023-05",99.5219,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",100.0551,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.2122,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.4556,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.7675,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.1576,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",101.5399,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",101.7747,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",101.6996,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",101.4821,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",101.2803,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",101.2015,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",101.2453,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.3652,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.3383,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.0771,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.7078,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.1761,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.46098,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.69276,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.09158,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",97.83859,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.10777,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.95662,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.8672,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.381,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.5514,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.464,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.2911,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.94743,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.48715,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.10285,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.03355,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.29343,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.81017,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4583,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.9223,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.9449,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.6231,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.0743,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.48247,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",98.83568,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.22511,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",97.95675,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",98.3684,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.25271,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.2563,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.0653,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.5402,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.6486,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.5945,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.5201,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.6113,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.8446,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.0684,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.2353,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.3338,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.4631,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.5787,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.5537,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",102.3211,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.8823,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.4533,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.0576,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.7487,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.4365,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.075,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.7506,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.56047,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.54005,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.62888,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.81189,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0822,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.3446,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.5416,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.6849,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7613,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.6763,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.5913,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.5603,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.5283,
"BRA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.6041,
